codigo;descricao;unidade_medida;custo;descricao_nbr;codigo_nbr
37951;"JOELHO PVC, SOLDAVEL, PB, 45 GRAUS, DN 40 MM, PARA ESGOTO PREDIAL";UN;"2,48";"Cloreto de polivinil (PVC)
Cotovelo 45°
Elementos conectores em instalações sanitárias
";"0M 20 60 07 16 00 00
2C 14 70 02 00 00 00
3E 42 08 00 00 00 00
"
3518;"JOELHO PVC, SOLDAVEL, PB, 45 GRAUS, DN 50 MM, PARA ESGOTO PREDIAL";UN;"3,81";"Cloreto de polivinil (PVC)
Cotovelo 45°
Elementos conectores em instalações sanitárias
";"0M 20 60 07 16 00 00
2C 14 70 02 00 00 00
3E 42 08 00 00 00 00
"
3519;"JOELHO PVC, SOLDAVEL, PB, 45 GRAUS, DN 75 MM, PARA ESGOTO PREDIAL";UN;"7,98";"Cloreto de polivinil (PVC)
Cotovelo 45°
Elementos conectores em instalações sanitárias
";"0M 20 60 07 16 00 00
2C 14 70 02 00 00 00
3E 42 08 00 00 00 00
"
3520;"JOELHO PVC, SOLDAVEL, PB, 90 GRAUS, DN 100 MM, PARA ESGOTO PREDIAL";UN;"8,36";"Cloreto de polivinil (PVC)
Cotovelo 90°
Elementos conectores em instalações sanitárias
";"0M 20 60 07 16 00 00
2C 14 70 06 00 00 00
3E 42 08 00 00 00 00
"
37950;"JOELHO PVC, SOLDAVEL, PB, 90 GRAUS, DN 150 MM, PARA ESGOTO PREDIAL";UN;"60,71";"Cloreto de polivinil (PVC)
Cotovelo 90°
Elementos conectores em instalações sanitárias
";"0M 20 60 07 16 00 00
2C 14 70 06 00 00 00
3E 42 08 00 00 00 00
"
37949;"JOELHO PVC, SOLDAVEL, PB, 90 GRAUS, DN 40 MM, PARA ESGOTO PREDIAL";UN;"2,24";"Cloreto de polivinil (PVC)
Cotovelo 90°
Elementos conectores em instalações sanitárias
";"0M 20 60 07 16 00 00
2C 14 70 06 00 00 00
3E 42 08 00 00 00 00
"
3526;"JOELHO PVC, SOLDAVEL, PB, 90 GRAUS, DN 50 MM, PARA ESGOTO PREDIAL";UN;"3,08";"Cloreto de polivinil (PVC)
Cotovelo 90°
Elementos conectores em instalações sanitárias
";"0M 20 60 07 16 00 00
2C 14 70 06 00 00 00
3E 42 08 00 00 00 00
"
3509;"JOELHO PVC, SOLDAVEL, PB, 90 GRAUS, DN 75 MM, PARA ESGOTO PREDIAL";UN;"7,00";"Cloreto de polivinil (PVC)
Cotovelo 90°
Elementos conectores em instalações sanitárias
";"0M 20 60 07 16 00 00
2C 14 70 06 00 00 00
3E 42 08 00 00 00 00
"
3530;"JOELHO PVC, SOLDAVEL, 90 GRAUS, 110 MM, COR MARROM, PARA AGUA FRIA PREDIAL";UN;"239,04";"Cloreto de polivinil (PVC)
Cotovelo 90°
Elementos conectores em instalações hidráulicas
";"0M 20 60 07 16 00 00
2C 14 70 06 00 00 00
3E 38 08 00 00 00 00
"
3542;"JOELHO PVC, SOLDAVEL, 90 GRAUS, 20 MM, COR MARROM, PARA AGUA FRIA PREDIAL";UN;"0,68";"Cloreto de polivinil (PVC)
Cotovelo 90°
Elementos conectores em instalações hidráulicas
";"0M 20 60 07 16 00 00
2C 14 70 06 00 00 00
3E 38 08 00 00 00 00
"
3529;"JOELHO PVC, SOLDAVEL, 90 GRAUS, 25 MM, COR MARROM, PARA AGUA FRIA PREDIAL";UN;"0,84";"Cloreto de polivinil (PVC)
Cotovelo 90°
Elementos conectores em instalações hidráulicas
";"0M 20 60 07 16 00 00
2C 14 70 06 00 00 00
3E 38 08 00 00 00 00
"
3536;"JOELHO PVC, SOLDAVEL, 90 GRAUS, 32 MM, COR MARROM, PARA AGUA FRIA PREDIAL";UN;"2,80";"Cloreto de polivinil (PVC)
Cotovelo 90°
Elementos conectores em instalações hidráulicas
";"0M 20 60 07 16 00 00
2C 14 70 06 00 00 00
3E 38 08 00 00 00 00
"
3535;"JOELHO PVC, SOLDAVEL, 90 GRAUS, 40 MM, COR MARROM, PARA AGUA FRIA PREDIAL";UN;"6,82";"Cloreto de polivinil (PVC)
Cotovelo 90°
Elementos conectores em instalações hidráulicas
";"0M 20 60 07 16 00 00
2C 14 70 06 00 00 00
3E 38 08 00 00 00 00
"
3540;"JOELHO PVC, SOLDAVEL, 90 GRAUS, 50 MM, COR MARROM, PARA AGUA FRIA PREDIAL";UN;"5,77";"Cloreto de polivinil (PVC)
Cotovelo 90°
Elementos conectores em instalações hidráulicas
";"0M 20 60 07 16 00 00
2C 14 70 06 00 00 00
3E 38 08 00 00 00 00
"
3539;"JOELHO PVC, SOLDAVEL, 90 GRAUS, 60 MM, COR MARROM, PARA AGUA FRIA PREDIAL";UN;"33,46";"Cloreto de polivinil (PVC)
Cotovelo 90°
Elementos conectores em instalações hidráulicas
";"0M 20 60 07 16 00 00
2C 14 70 06 00 00 00
3E 38 08 00 00 00 00
"
3513;"JOELHO PVC, SOLDAVEL, 90 GRAUS, 85 MM, COR MARROM, PARA AGUA FRIA PREDIAL";UN;"117,97";"Cloreto de polivinil (PVC)
Cotovelo 90°
Elementos conectores em instalações hidráulicas
";"0M 20 60 07 16 00 00
2C 14 70 06 00 00 00
3E 38 08 00 00 00 00
"
3510;"JOELHO PVC, 90 GRAUS, ROSCAVEL, 1 1/4"", COR BRANCA, AGUA FRIA PREDIAL";UN;"14,57";"Cloreto de polivinil (PVC)
Cotovelo 90°
Elementos conectores em instalações hidráulicas
";"0M 20 60 07 16 00 00
2C 14 70 06 00 00 00
3E 38 08 00 00 00 00
"
38913;"JOELHO/COTOVELO 90 GRAUS, METALICO, PARA CONEXAO COM ANEL DESLIZANTE, DN 16 MM, EM TUBO PEX PARA INST. AGUA QUENTE/FRIA";UN;"8,93";"Compostos metálicos
Cotovelo 90°
Elementos conectores em instalações hidráulicas
";"0M 20 20 00 00 00 00
2C 14 70 06 00 00 00
3E 38 08 00 00 00 00
"
38914;"JOELHO/COTOVELO 90 GRAUS, METALICO, PARA CONEXAO COM ANEL DESLIZANTE, DN 20 MM, EM TUBO PEX PARA INST. AGUA QUENTE/FRIA";UN;"10,96";"Compostos metálicos
Cotovelo 90°
Elementos conectores em instalações hidráulicas
";"0M 20 20 00 00 00 00
2C 14 70 06 00 00 00
3E 38 08 00 00 00 00
"
38915;"JOELHO/COTOVELO 90 GRAUS, METALICO, PARA CONEXAO COM ANEL DESLIZANTE, DN 25 MM, EM TUBO PEX PARA INST. AGUA QUENTE/FRIA";UN;"21,13";"Compostos metálicos
Cotovelo 90°
Elementos conectores em instalações hidráulicas
";"0M 20 20 00 00 00 00
2C 14 70 06 00 00 00
3E 38 08 00 00 00 00
"
38916;"JOELHO/COTOVELO 90 GRAUS, METALICO, PARA CONEXAO COM ANEL DESLIZANTE, DN 32 MM, EM TUBO PEX PARA INST. AGUA QUENTE/FRIA";UN;"29,25";"Compostos metálicos
Cotovelo 90°
Elementos conectores em instalações hidráulicas
";"0M 20 20 00 00 00 00
2C 14 70 06 00 00 00
3E 38 08 00 00 00 00
"
39300;"JOELHO/COTOVELO 90 GRAUS, PLASTICO, PARA CONEXAO COM CRIMPAGEM, DN 16 MM, EM TUBO PEX PARA INST. AGUA QUENTE/FRIA";UN;"7,97";"Plásticos
Cotovelo 90°
Elementos conectores em instalações hidráulicas
";"0M 20 60 07 00 00 00
2C 14 70 06 00 00 00
3E 38 08 00 00 00 00
"
39301;"JOELHO/COTOVELO 90 GRAUS, PLASTICO, PARA CONEXAO COM CRIMPAGEM, DN 20 MM, EM TUBO PEX PARA INST. AGUA QUENTE/FRIA";UN;"10,68";"Plásticos
Cotovelo 90°
Elementos conectores em instalações hidráulicas
";"0M 20 60 07 00 00 00
2C 14 70 06 00 00 00
3E 38 08 00 00 00 00
"
39302;"JOELHO/COTOVELO 90 GRAUS, PLASTICO, PARA CONEXAO COM CRIMPAGEM, DN 25 MM, EM TUBO PEX PARA INST. AGUA QUENTE/FRIA";UN;"19,41";"Plásticos
Cotovelo 90°
Elementos conectores em instalações hidráulicas
";"0M 20 60 07 00 00 00
2C 14 70 06 00 00 00
3E 38 08 00 00 00 00
"
38923;"JOELHO/COTOVELO 90 GRAUS, ROSCA FEMEA TERMINAL, METALICO, PARA CONEXAO COM ANEL DESLIZANTE, DN 16 MM X 1/2"", EM TUBO PEX PARA INST. AGUA QUENTE/FRIA";UN;"9,56";"Compostos metálicos
Cotovelo 90°
Elementos conectores em instalações hidráulicas
";"0M 20 20 00 00 00 00
2C 14 70 06 00 00 00
3E 38 08 00 00 00 00
"
38925;"JOELHO/COTOVELO 90 GRAUS, ROSCA FEMEA TERMINAL, METALICO, PARA CONEXAO COM ANEL DESLIZANTE, DN 20 MM X 1/2"", EM TUBO PEX PARA INST. AGUA QUENTE/FRIA";UN;"11,09";"Compostos metálicos
Cotovelo 90°
Elementos conectores em instalações hidráulicas
";"0M 20 20 00 00 00 00
2C 14 70 06 00 00 00
3E 38 08 00 00 00 00
"
38926;"JOELHO/COTOVELO 90 GRAUS, ROSCA FEMEA TERMINAL, METALICO, PARA CONEXAO COM ANEL DESLIZANTE, DN 20 MM X 3/4"", EM TUBO PEX PARA INST. AGUA QUENTE/FRIA";UN;"13,15";"Compostos metálicos
Cotovelo 90°
Elementos conectores em instalações hidráulicas
";"0M 20 20 00 00 00 00
2C 14 70 06 00 00 00
3E 38 08 00 00 00 00
"
38927;"JOELHO/COTOVELO 90 GRAUS, ROSCA FEMEA TERMINAL, METALICO, PARA CONEXAO COM ANEL DESLIZANTE, DN 25 MM X 3/4"", EM TUBO PEX PARA INST. AGUA QUENTE/FRIA";UN;"16,61";"Compostos metálicos
Cotovelo 90°
Elementos conectores em instalações hidráulicas
";"0M 20 20 00 00 00 00
2C 14 70 06 00 00 00
3E 38 08 00 00 00 00
"
39304;"JOELHO/COTOVELO 90 GRAUS, ROSCA FEMEA TERMINAL, PLASTICO, PARA CONEXAO COM CRIMPAGEM, DN 16 MM X 1/2"", EM TUBO PEX PARA INST. AGUA QUENTE/FRIA";UN;"9,44";"Plásticos
Cotovelo 90°
Elementos conectores em instalações hidráulicas
";"0M 20 60 07 00 00 00
2C 14 70 06 00 00 00
3E 38 08 00 00 00 00
"
39305;"JOELHO/COTOVELO 90 GRAUS, ROSCA FEMEA TERMINAL, PLASTICO, PARA CONEXAO COM CRIMPAGEM, DN 20 MM X 1/2"", EM TUBO PEX PARA INST. AGUA QUENTE/FRIA";UN;"10,35";"Plásticos
Cotovelo 90°
Elementos conectores em instalações hidráulicas
";"0M 20 60 07 00 00 00
2C 14 70 06 00 00 00
3E 38 08 00 00 00 00
"
39306;"JOELHO/COTOVELO 90 GRAUS, ROSCA FEMEA TERMINAL, PLASTICO, PARA CONEXAO COM CRIMPAGEM, DN 20 MM X 3/4"", EM TUBO PEX PARA INST. AGUA QUENTE/FRIA";UN;"13,91";"Plásticos
Cotovelo 90°
Elementos conectores em instalações hidráulicas
";"0M 20 60 07 00 00 00
2C 14 70 06 00 00 00
3E 38 08 00 00 00 00
"
38928;"JOELHO/COTOVELO 90 GRAUS, ROSCA FEMEA TERMINAL, PLASTICO, PARA CONEXAO COM CRIMPAGEM, DN 25 MM X 1/2"", EM TUBO PEX PARA INST. AGUA QUENTE/FRIA";UN;"18,39";"Plásticos
Cotovelo 90°
Elementos conectores em instalações hidráulicas
";"0M 20 60 07 00 00 00
2C 14 70 06 00 00 00
3E 38 08 00 00 00 00
"
38941;"JOELHO/COTOVELO, ROSCA FEMEA MOVEL, METALICO, PARA CONEXAO COM ANEL DESLIZANTE, DN 20 MM X 3/4"", EM TUBO PEX PARA INST. AGUA QUENTE/FRIA";UN;"14,41";"Compostos metálicos
Cotovelos
Elementos conectores em instalações hidráulicas
";"0M 20 20 00 00 00 00
2C 14 70 00 00 00 00
3E 38 08 00 00 00 00
"
38917;"JOELHO/COTOVELO, ROSCA FEMEA, COM BASE FIXA, METALICO, PARA CONEXAO COM ANEL DESLIZANTE, DN 16 MM X 1/2"", EM TUBO PEX PARA INST. AGUA QUENTE/FRIA";UN;"10,27";"Compostos metálicos
Cotovelos
Elementos conectores em instalações hidráulicas
";"0M 20 20 00 00 00 00
2C 14 70 00 00 00 00
3E 38 08 00 00 00 00
"
38919;"JOELHO/COTOVELO, ROSCA FEMEA, COM BASE FIXA, METALICO, PARA CONEXAO COM ANEL DESLIZANTE, DN 20 MM X 1/2"", EM TUBO PEX PARA INST. AGUA QUENTE/FRIA";UN;"12,06";"Compostos metálicos
Cotovelos
Elementos conectores em instalações hidráulicas
";"0M 20 20 00 00 00 00
2C 14 70 00 00 00 00
3E 38 08 00 00 00 00
"
38922;"JOELHO/COTOVELO, ROSCA FEMEA, COM BASE FIXA, METALICO, PARA CONEXAO COM ANEL DESLIZANTE, DN 25 MM X 3/4"", EM TUBO PEX PARA INST. AGUA QUENTE/FRIA";UN;"16,18";"Compostos metálicos
Cotovelos
Elementos conectores em instalações hidráulicas
";"0M 20 20 00 00 00 00
2C 14 70 00 00 00 00
3E 38 08 00 00 00 00
"
20151;"JOELHO, PVC SERIE R, 45 GRAUS, DN 100 MM, PARA ESGOTO PREDIAL";UN;"20,56";"Cloreto de polivinil (PVC)
Cotovelo 45°
Elementos conectores em instalações sanitárias
";"0M 20 60 07 16 00 00
2C 14 70 02 00 00 00
3E 42 08 00 00 00 00
"
20152;"JOELHO, PVC SERIE R, 45 GRAUS, DN 150 MM, PARA ESGOTO PREDIAL";UN;"74,41";"Cloreto de polivinil (PVC)
Cotovelo 45°
Elementos conectores em instalações sanitárias
";"0M 20 60 07 16 00 00
2C 14 70 02 00 00 00
3E 42 08 00 00 00 00
"
20148;"JOELHO, PVC SERIE R, 45 GRAUS, DN 40 MM, PARA ESGOTO PREDIAL";UN;"4,04";"Cloreto de polivinil (PVC)
Cotovelo 45°
Elementos conectores em instalações sanitárias
";"0M 20 60 07 16 00 00
2C 14 70 02 00 00 00
3E 42 08 00 00 00 00
"
20149;"JOELHO, PVC SERIE R, 45 GRAUS, DN 50 MM, PARA ESGOTO PREDIAL";UN;"6,75";"Cloreto de polivinil (PVC)
Cotovelo 45°
Elementos conectores em instalações sanitárias
";"0M 20 60 07 16 00 00
2C 14 70 02 00 00 00
3E 42 08 00 00 00 00
"
20150;"JOELHO, PVC SERIE R, 45 GRAUS, DN 75 MM, PARA ESGOTO PREDIAL";UN;"17,40";"Cloreto de polivinil (PVC)
Cotovelo 45°
Elementos conectores em instalações sanitárias
";"0M 20 60 07 16 00 00
2C 14 70 02 00 00 00
3E 42 08 00 00 00 00
"
20157;"JOELHO, PVC SERIE R, 90 GRAUS, DN 100 MM, PARA ESGOTO PREDIAL";UN;"19,53";"Cloreto de polivinil (PVC)
Cotovelo 90°
Elementos conectores em instalações sanitárias
";"0M 20 60 07 16 00 00
2C 14 70 06 00 00 00
3E 42 08 00 00 00 00
"
20158;"JOELHO, PVC SERIE R, 90 GRAUS, DN 150 MM, PARA ESGOTO PREDIAL";UN;"77,57";"Cloreto de polivinil (PVC)
Cotovelo 90°
Elementos conectores em instalações sanitárias
";"0M 20 60 07 16 00 00
2C 14 70 06 00 00 00
3E 42 08 00 00 00 00
"
20154;"JOELHO, PVC SERIE R, 90 GRAUS, DN 40 MM, PARA ESGOTO PREDIAL";UN;"3,96";"Cloreto de polivinil (PVC)
Cotovelo 90°
Elementos conectores em instalações sanitárias
";"0M 20 60 07 16 00 00
2C 14 70 06 00 00 00
3E 42 08 00 00 00 00
"
20155;"JOELHO, PVC SERIE R, 90 GRAUS, DN 50 MM, PARA ESGOTO PREDIAL";UN;"6,03";"Cloreto de polivinil (PVC)
Cotovelo 90°
Elementos conectores em instalações sanitárias
";"0M 20 60 07 16 00 00
2C 14 70 06 00 00 00
3E 42 08 00 00 00 00
"
20156;"JOELHO, PVC SERIE R, 90 GRAUS, DN 75 MM, PARA ESGOTO PREDIAL";UN;"16,94";"Cloreto de polivinil (PVC)
Cotovelo 90°
Elementos conectores em instalações sanitárias
";"0M 20 60 07 16 00 00
2C 14 70 06 00 00 00
3E 42 08 00 00 00 00
"
3499;"JOELHO, PVC SOLDAVEL, 45 GRAUS, 20 MM, COR MARROM, PARA AGUA FRIA PREDIAL";UN;"1,31";"Cloreto de polivinil (PVC)
Cotovelo 45°
Elementos conectores em instalações hidráulicas
";"0M 20 60 07 16 00 00
2C 14 70 02 00 00 00
3E 38 08 00 00 00 00
"
3500;"JOELHO, PVC SOLDAVEL, 45 GRAUS, 25 MM, COR MARROM, PARA AGUA FRIA PREDIAL";UN;"1,73";"Cloreto de polivinil (PVC)
Cotovelo 45°
Elementos conectores em instalações hidráulicas
";"0M 20 60 07 16 00 00
2C 14 70 02 00 00 00
3E 38 08 00 00 00 00
"
3501;"JOELHO, PVC SOLDAVEL, 45 GRAUS, 32 MM, COR MARROM, PARA AGUA FRIA PREDIAL";UN;"4,79";"Cloreto de polivinil (PVC)
Cotovelo 45°
Elementos conectores em instalações hidráulicas
";"0M 20 60 07 16 00 00
2C 14 70 02 00 00 00
3E 38 08 00 00 00 00
"
3502;"JOELHO, PVC SOLDAVEL, 45 GRAUS, 40 MM, COR MARROM, PARA AGUA FRIA PREDIAL";UN;"6,89";"Cloreto de polivinil (PVC)
Cotovelo 45°
Elementos conectores em instalações hidráulicas
";"0M 20 60 07 16 00 00
2C 14 70 02 00 00 00
3E 38 08 00 00 00 00
"
3503;"JOELHO, PVC SOLDAVEL, 45 GRAUS, 50 MM, COR MARROM, PARA AGUA FRIA PREDIAL";UN;"8,65";"Cloreto de polivinil (PVC)
Cotovelo 45°
Elementos conectores em instalações hidráulicas
";"0M 20 60 07 16 00 00
2C 14 70 02 00 00 00
3E 38 08 00 00 00 00
"
3477;"JOELHO, PVC SOLDAVEL, 45 GRAUS, 60 MM, COR MARROM, PARA AGUA FRIA PREDIAL";UN;"31,44";"Cloreto de polivinil (PVC)
Cotovelo 45°
Elementos conectores em instalações hidráulicas
";"0M 20 60 07 16 00 00
2C 14 70 02 00 00 00
3E 38 08 00 00 00 00
"
3478;"JOELHO, PVC SOLDAVEL, 45 GRAUS, 75 MM, COR MARROM, PARA AGUA FRIA PREDIAL";UN;"75,38";"Cloreto de polivinil (PVC)
Cotovelo 45°
Elementos conectores em instalações hidráulicas
";"0M 20 60 07 16 00 00
2C 14 70 02 00 00 00
3E 38 08 00 00 00 00
"
3525;"JOELHO, PVC SOLDAVEL, 45 GRAUS, 85 MM, COR MARROM, PARA AGUA FRIA PREDIAL";UN;"93,02";"Cloreto de polivinil (PVC)
Cotovelo 45°
Elementos conectores em instalações hidráulicas
";"0M 20 60 07 16 00 00
2C 14 70 02 00 00 00
3E 38 08 00 00 00 00
"
3511;"JOELHO, PVC SOLDAVEL, 90 GRAUS, 75 MM, COR MARROM, PARA AGUA FRIA PREDIAL";UN;"98,67";"Cloreto de polivinil (PVC)
Cotovelo 90°
Elementos conectores em instalações hidráulicas
";"0M 20 60 07 16 00 00
2C 14 70 06 00 00 00
3E 38 08 00 00 00 00
"
3733;"LADRILHO HIDRAULICO, *20 x 20* CM, E= 2 CM, PADRAO COPACABANA, 2 CORES (PRETO E BRANCO)";M2    ;"72,99";"Cimentos
Revestimento de piso, ladrilho e soleira
";"0M 20 10 05 03 00 00
2C 10 10 02 00 00 00
"
3731;"LADRILHO HIDRAULICO, *20 X 20* CM, E= 2 CM, DADOS, COR NATURAL";M2    ;"67,75";"Cimentos
Revestimento de piso, ladrilho e soleira
";"0M 20 10 05 03 00 00
2C 10 10 02 00 00 00
"
38137;"LADRILHO HIDRAULICO, *20 X 20* CM, E= 2 CM, RAMPA, NATURAL";M2    ;"68,15";"Cimentos
Revestimento de piso, ladrilho e soleira
";"0M 20 10 05 03 00 00
2C 10 10 02 00 00 00
"
38135;"LADRILHO HIDRAULICO, *20 X 20* CM, E= 2 CM, TATIL ALERTA OU DIRECIONAL, AMARELO";M2    ;"86,39";"Cimentos
Revestimento de piso, ladrilho e soleira
";"0M 20 10 05 03 00 00
2C 10 10 02 00 00 00
"
38138;"LADRILHO HIDRAULICO, *30 X 30* CM, E= 2 CM, MILANO, NATURAL";M2    ;"66,92";"Cimentos
Revestimento de piso, ladrilho e soleira
";"0M 20 10 05 03 00 00
2C 10 10 02 00 00 00
"
3736;"LAJE PRE-MOLDADA CONVENCIONAL (LAJOTAS + VIGOTAS) PARA FORRO, UNIDIRECIONAL, SOBRECARGA DE 100 KG/M2, VAO ATE 4,00 M (SEM COLOCACAO)";M2    ;"57,50";"Cerâmica
Concreto pré-moldado
Produtos para execução de estruturas de concreto
";"0M 20 10 03 09 00 00
2C 04 02 10 00 00 00
2C 04 22 00 00 00 00
"
3741;"LAJE PRE-MOLDADA CONVENCIONAL (LAJOTAS + VIGOTAS) PARA FORRO, UNIDIRECIONAL, SOBRECARGA DE 100 KG/M2, VAO ATE 4,50 M (SEM COLOCACAO)";M2    ;"59,94";"Cerâmica
Concreto pré-moldado
Produtos para execução de estruturas de concreto
";"0M 20 10 03 09 00 00
2C 04 02 10 00 00 00
2C 04 22 00 00 00 00
"
3745;"LAJE PRE-MOLDADA CONVENCIONAL (LAJOTAS + VIGOTAS) PARA FORRO, UNIDIRECIONAL, SOBRECARGA 100 KG/M2, VAO ATE 5,00 M (SEM COLOCACAO)";M2    ;"64,63";"Cerâmica
Concreto pré-moldado
Produtos para execução de estruturas de concreto
";"0M 20 10 03 09 00 00
2C 04 02 10 00 00 00
2C 04 22 00 00 00 00
"
3743;"LAJE PRE-MOLDADA CONVENCIONAL (LAJOTAS + VIGOTAS) PARA PISO, UNIDIRECIONAL, SOBRECARGA DE 200 KG/M2, VAO ATE 3,50 M (SEM COLOCACAO)";M2    ;"59,72";"Cerâmica
Concreto pré-moldado
Produtos para execução de estruturas de concreto
";"0M 20 10 03 09 00 00
2C 04 02 10 00 00 00
2C 04 22 00 00 00 00
"
3744;"LAJE PRE-MOLDADA CONVENCIONAL (LAJOTAS + VIGOTAS) PARA PISO, UNIDIRECIONAL, SOBRECARGA DE 200 KG/M2, VAO ATE 4,50 M (SEM COLOCACAO)";M2    ;"65,74";"Cerâmica
Concreto pré-moldado
Produtos para execução de estruturas de concreto
";"0M 20 10 03 09 00 00
2C 04 02 10 00 00 00
2C 04 22 00 00 00 00
"
3739;"LAJE PRE-MOLDADA CONVENCIONAL (LAJOTAS + VIGOTAS) PARA PISO, UNIDIRECIONAL, SOBRECARGA DE 200 KG/M2, VAO ATE 5,00 M (SEM COLOCACAO)";M2    ;"69,08";"Cerâmica
Concreto pré-moldado
Produtos para execução de estruturas de concreto
";"0M 20 10 03 09 00 00
2C 04 02 10 00 00 00
2C 04 22 00 00 00 00
"
3737;"LAJE PRE-MOLDADA CONVENCIONAL (LAJOTAS + VIGOTAS) PARA PISO, UNIDIRECIONAL, SOBRECARGA DE 350 KG/M2, VAO ATE 4,50 M (SEM COLOCACAO)";M2    ;"72,43";"Cerâmica
Concreto pré-moldado
Produtos para execução de estruturas de concreto
";"0M 20 10 03 09 00 00
2C 04 02 10 00 00 00
2C 04 22 00 00 00 00
"
3738;"LAJE PRE-MOLDADA CONVENCIONAL (LAJOTAS + VIGOTAS) PARA PISO, UNIDIRECIONAL, SOBRECARGA DE 350 KG/M2, VAO ATE 5,00 M (SEM COLOCACAO)";M2    ;"83,57";"Cerâmica
Concreto pré-moldado
Produtos para execução de estruturas de concreto
";"0M 20 10 03 09 00 00
2C 04 02 10 00 00 00
2C 04 22 00 00 00 00
"
3747;"LAJE PRE-MOLDADA CONVENCIONAL (LAJOTAS + VIGOTAS) PARA PISO, UNIDIRECIONAL, SOBRECARGA 350 KG/M2 VAO ATE 3,50 M (SEM COLOCACAO)";M2    ;"65,74";"Cerâmica
Concreto pré-moldado
Produtos para execução de estruturas de concreto
";"0M 20 10 03 09 00 00
2C 04 02 10 00 00 00
2C 04 22 00 00 00 00
"
11649;"LAJE PRE-MOLDADA DE TRANSICAO EXCENTRICA EM CONCRETO ARMADO, DN 1200 MM, FURO CIRCULAR DN 600 MM, ESPESSURA 12 CM";UN;"476,93";"Concreto pré-moldado
Produtos para execução de estruturas de concreto
";"2C 04 02 10 00 00 00
2C 04 22 00 00 00 00
"
11650;"LAJE PRE-MOLDADA DE TRANSICAO EXCENTRICA EM CONCRETO ARMADO, DN 1500 MM, FURO CIRCULAR DN 530 MM, ESPESSURA 15 CM";UN;"812,91";"Concreto pré-moldado
Produtos para execução de estruturas de concreto
";"2C 04 02 10 00 00 00
2C 04 22 00 00 00 00
"
21106;"LAMBRI EM ALUMINIO, DE APROXIMADAMENTE 0,6 KG/M, COM APROXIMADAMENTE 168,0 MM DE LARGURA, 6,0 MM DE ALTURA E 6,0 M DE EXTENSAO";KG    ;"53,38";"Aluminio
";
746;"LAVADORA DE ALTA PRESSAO (LAVA - JATO) PARA AGUA FRIA, PRESSAO DE OPERACAO ENTRE 1400 E 1900 LIB/POL2, VAZAO MAXIMA ENTRE  400 E 700 L/H, POTENCIA DE OPERACAO ENTRE 2,50 E 3,00 CV";UN;"2599,00";"Lavadora de alta pressão
";
2354;LEITURISTA OU CADASTRISTA DE REDES DE AGUA E ESGOTO (HORISTA);H     ;"18,08";"Oficial ou profissional
";"2N 20 14 02 00 00 00
"
40932;LEITURISTA OU CADASTRISTA DE REDES DE AGUA E ESGOTO (MENSALISTA);MES   ;"3177,34";"Oficial ou profissional
";"2N 20 14 02 00 00 00
"
10853;"LETRA ACO INOX (AISI 304), CHAPA NUM. 22, RECORTADO, H= 20 CM (SEM RELEVO)";UN;"101,79";"Letras e numerais para displays e tabelas
";"2C 64 06 00 00 00 00
"
37768;"LIMPADORA A SUCCAO, TANQUE 12000 L, BASCULAMENTO HIDRAULICO, BOMBA 12 M3/MIN 95% VACUO (INCLUI MONTAGEM, NAO INCLUI CAMINHAO)";UN;"235000,00";"Equipamento de limpeza a vácuo
";"2C 68 58 22 02 00 00
"
37773;"LIMPADORA DE SUCCAO TANQUE 7000 L, BOMBA 12 M3/MIN 95% VACUO (INCLUI MONTAGEM, NAO INCLUI CAMINHAO)";UN;"199554,62";"Equipamento de limpeza a vácuo
";"2C 68 58 22 02 00 00
"
37769;"LIMPADORA DE SUCCAO, TANQUE 11000 L, BOMBA 340 M3/MIN (INCLUI MONTAGEM, NAO INCLUI CAMINHAO)";UN;"334079,57";"Equipamento de limpeza a vácuo
";"2C 68 58 22 02 00 00
"
37770;"LIMPADORA DE SUCCAO, TANQUE 5500 L, BOMBA 60M3/MIN, VACUO 500 MBAR (INCLUI MONTAGEM, NAO INCLUI CAMINHAO)";UN;"566986,33";"Equipamento de limpeza a vácuo
";"2C 68 58 22 02 00 00
"
42408;"LONA PLASTICA EXTRA FORTE PRETA, E = 200 MICRA";M2    ;"1,49";"Plásticos
Lonas
";"0M 20 60 07 00 00 00
"
3777;"LONA PLASTICA PESADA PRETA, E = 150 MICRA";M2    ;"1,08";"Plásticos
Lonas
";"0M 20 60 07 00 00 00
"
3798;"LUMINARIA ABERTA P/ ILUMINACAO PUBLICA, TIPO X-57 PETERCO OU EQUIV";UN;"72,13";"Luminária para uso geral
";"2C 82 72 02 02 00 00
"
38769;"LUMINARIA ARANDELA TIPO MEIA-LUA COM VIDRO FOSCO *30 X 15* CM, PARA 1 LAMPADA, BASE E27, POTENCIA MAXIMA 40/60 W (NAO INCLUI LAMPADA)";UN;"56,33";"Luminária para uso geral
";"2C 82 72 02 02 00 00
"
39510;"LUMINARIA DE EMBUTIR EM CHAPA DE ACO PARA 2 LAMPADAS FLUORESCENTES DE 14 W COM REFLETOR E ALETAS EM ALUMINIO, COMPLETA (INCLUI REATOR E LAMPADAS)";UN;"227,97";"Luminária para uso geral
";"2C 82 72 02 02 00 00
"
