codigo_sinapi;descricao_sinapi;unidade_medida;custo
89499;"CURVA 90 GRAUS, PVC, SOLDÁVEL, DN 40MM, INSTALADO EM PRUMADA DE ÁGUA - FORNECIMENTO E INSTALAÇÃO. AF_06/2022";UN;"22,02"
89500;"CURVA 45 GRAUS, PVC, SOLDÁVEL, DN 40MM, INSTALADO EM PRUMADA DE ÁGUA - FORNECIMENTO E INSTALAÇÃO. AF_06/2022";UN;"14,39"
89501;"JOELHO 90 GRAUS, PVC, SOLDÁVEL, DN 50MM, INSTALADO EM PRUMADA DE ÁGUA - FORNECIMENTO E INSTALAÇÃO. AF_06/2022";UN;"16,20"
89502;"JOELHO 45 GRAUS, PVC, SOLDÁVEL, DN 50MM, INSTALADO EM PRUMADA DE ÁGUA - FORNECIMENTO E INSTALAÇÃO. AF_06/2022";UN;"19,08"
89503;"CURVA 90 GRAUS, PVC, SOLDÁVEL, DN 50MM, INSTALADO EM PRUMADA DE ÁGUA - FORNECIMENTO E INSTALAÇÃO. AF_06/2022";UN;"25,51"
89504;"CURVA 45 GRAUS, PVC, SOLDÁVEL, DN 50MM, INSTALADO EM PRUMADA DE ÁGUA - FORNECIMENTO E INSTALAÇÃO. AF_06/2022";UN;"21,15"
89505;"JOELHO 90 GRAUS, PVC, SOLDÁVEL, DN 60MM, INSTALADO EM PRUMADA DE ÁGUA - FORNECIMENTO E INSTALAÇÃO. AF_06/2022";UN;"46,25"
89506;"JOELHO 45 GRAUS, PVC, SOLDÁVEL, DN 60MM, INSTALADO EM PRUMADA DE ÁGUA - FORNECIMENTO E INSTALAÇÃO. AF_06/2022";UN;"44,23"
89507;"CURVA 90 GRAUS, PVC, SOLDÁVEL, DN 60MM, INSTALADO EM PRUMADA DE ÁGUA - FORNECIMENTO E INSTALAÇÃO. AF_06/2022";UN;"52,19"
89510;"CURVA 45 GRAUS, PVC, SOLDÁVEL, DN 60MM, INSTALADO EM PRUMADA DE ÁGUA - FORNECIMENTO E INSTALAÇÃO. AF_06/2022";UN;"30,09"
89513;"JOELHO 90 GRAUS, PVC, SOLDÁVEL, DN 75MM, INSTALADO EM PRUMADA DE ÁGUA - FORNECIMENTO E INSTALAÇÃO. AF_06/2022";UN;"115,39"
89514;"JOELHO 90 GRAUS, PVC, SERIE R, ÁGUA PLUVIAL, DN 40 MM, JUNTA SOLDÁVEL, FORNECIDO E INSTALADO EM RAMAL DE ENCAMINHAMENTO. AF_06/2022";UN;"8,66"
89515;"JOELHO 45 GRAUS, PVC, SOLDÁVEL, DN 75MM, INSTALADO EM PRUMADA DE ÁGUA - FORNECIMENTO E INSTALAÇÃO. AF_06/2022";UN;"92,10"
89516;"JOELHO 45 GRAUS, PVC, SERIE R, ÁGUA PLUVIAL, DN 40 MM, JUNTA SOLDÁVEL, FORNECIDO E INSTALADO EM RAMAL DE ENCAMINHAMENTO. AF_06/2022";UN;"8,74"
89517;"CURVA 90 GRAUS, PVC, SOLDÁVEL, DN 75MM, INSTALADO EM PRUMADA DE ÁGUA - FORNECIMENTO E INSTALAÇÃO. AF_06/2022";UN;"77,23"
89518;"JOELHO 90 GRAUS, PVC, SERIE R, ÁGUA PLUVIAL, DN 50 MM, JUNTA ELÁSTICA, FORNECIDO E INSTALADO EM RAMAL DE ENCAMINHAMENTO. AF_06/2022";UN;"16,17"
89519;"CURVA 45 GRAUS, PVC, SOLDÁVEL, DN 75MM, INSTALADO EM PRUMADA DE ÁGUA - FORNECIMENTO E INSTALAÇÃO. AF_06/2022";UN;"52,50"
89520;"JOELHO 45 GRAUS, PVC, SERIE R, ÁGUA PLUVIAL, DN 50 MM, JUNTA ELÁSTICA, FORNECIDO E INSTALADO EM RAMAL DE ENCAMINHAMENTO. AF_06/2022";UN;"16,89"
89521;"JOELHO 90 GRAUS, PVC, SOLDÁVEL, DN 85MM, INSTALADO EM PRUMADA DE ÁGUA - FORNECIMENTO E INSTALAÇÃO. AF_06/2022";UN;"137,45"
89522;"JOELHO 90 GRAUS, PVC, SERIE R, ÁGUA PLUVIAL, DN 75 MM, JUNTA ELÁSTICA, FORNECIDO E INSTALADO EM RAMAL DE ENCAMINHAMENTO. AF_06/2022";UN;"30,88"
89523;"JOELHO 45 GRAUS, PVC, SOLDÁVEL, DN 85MM, INSTALADO EM PRUMADA DE ÁGUA - FORNECIMENTO E INSTALAÇÃO. AF_06/2022";UN;"112,50"
89524;"JOELHO 45 GRAUS, PVC, SERIE R, ÁGUA PLUVIAL, DN 75 MM, JUNTA ELÁSTICA, FORNECIDO E INSTALADO EM RAMAL DE ENCAMINHAMENTO. AF_06/2022";UN;"31,34"
89525;"CURVA 90 GRAUS, PVC, SOLDÁVEL, DN 85MM, INSTALADO EM PRUMADA DE ÁGUA - FORNECIMENTO E INSTALAÇÃO. AF_06/2022";UN;"97,00"
89526;"CURVA 87 GRAUS E 30 MINUTOS, PVC, SERIE R, ÁGUA PLUVIAL, DN 75 MM, JUNTA ELÁSTICA, FORNECIDO E INSTALADO EM RAMAL DE ENCAMINHAMENTO. AF_06/2022";UN;"39,81"
89527;"CURVA 45 GRAUS, PVC, SOLDÁVEL, DN 85MM, INSTALADO EM PRUMADA DE ÁGUA - FORNECIMENTO E INSTALAÇÃO. AF_06/2022";UN;"63,16"
89528;"LUVA, PVC, SOLDÁVEL, DN 25MM, INSTALADO EM PRUMADA DE ÁGUA - FORNECIMENTO E INSTALAÇÃO. AF_06/2022";UN;"4,86"
89529;"JOELHO 90 GRAUS, PVC, SERIE R, ÁGUA PLUVIAL, DN 100 MM, JUNTA ELÁSTICA, FORNECIDO E INSTALADO EM RAMAL DE ENCAMINHAMENTO. AF_06/2022";UN;"38,55"
89530;"LUVA DE CORRER, PVC, SOLDÁVEL, DN 25MM, INSTALADO EM PRUMADA DE ÁGUA - FORNECIMENTO E INSTALAÇÃO. AF_06/2022";UN;"18,17"
89531;"JOELHO 45 GRAUS, PVC, SERIE R, ÁGUA PLUVIAL, DN 100 MM, JUNTA ELÁSTICA, FORNECIDO E INSTALADO EM RAMAL DE ENCAMINHAMENTO. AF_06/2022";UN;"39,58"
89532;"LUVA DE REDUÇÃO, PVC, SOLDÁVEL, DN 32MM X 25MM, INSTALADO EM PRUMADA DE ÁGUA - FORNECIMENTO E INSTALAÇÃO. AF_06/2022";UN;"8,01"
89535;"CURVA 87 GRAUS E 30 MINUTOS, PVC, SERIE R, ÁGUA PLUVIAL, DN 100 MM, JUNTA ELÁSTICA, FORNECIDO E INSTALADO EM RAMAL DE ENCAMINHAMENTO. AF_06/2022";UN;"44,01"
89536;"UNIÃO, PVC, SOLDÁVEL, DN 25MM, INSTALADO EM PRUMADA DE ÁGUA - FORNECIMENTO E INSTALAÇÃO. AF_06/2022";UN;"13,14"
89540;"CURVA DE TRANSPOSIÇÃO, PVC, SOLDÁVEL, DN 25MM, INSTALADO EM PRUMADA DE ÁGUA  - FORNECIMENTO E INSTALAÇÃO. AF_06/2022";UN;"11,63"
89541;"LUVA, PVC, SOLDÁVEL, DN 32MM, INSTALADO EM PRUMADA DE ÁGUA - FORNECIMENTO E INSTALAÇÃO. AF_06/2022";UN;"7,26"
89542;"LUVA DE CORRER, PVC, SOLDÁVEL, DN 32MM, INSTALADO EM PRUMADA DE ÁGUA - FORNECIMENTO E INSTALAÇÃO. AF_06/2022";UN;"30,27"
89544;"LUVA SIMPLES, PVC, SERIE R, ÁGUA PLUVIAL, DN 40 MM, JUNTA SOLDÁVEL, FORNECIDO E INSTALADO EM RAMAL DE ENCAMINHAMENTO. AF_06/2022";UN;"8,71"
89545;"LUVA SIMPLES, PVC, SERIE R, ÁGUA PLUVIAL, DN 50 MM, JUNTA ELÁSTICA, FORNECIDO E INSTALADO EM RAMAL DE ENCAMINHAMENTO. AF_06/2022";UN;"17,25"
89546;"BUCHA DE REDUÇÃO LONGA, PVC, SERIE R, ÁGUA PLUVIAL, DN 50 X 40 MM, JUNTA ELÁSTICA, FORNECIDO E INSTALADO EM RAMAL DE ENCAMINHAMENTO. AF_06/2022";UN;"11,68"
89547;"LUVA SIMPLES, PVC, SERIE R, ÁGUA PLUVIAL, DN 75 MM, JUNTA ELÁSTICA, FORNECIDO E INSTALADO EM RAMAL DE ENCAMINHAMENTO. AF_06/2022";UN;"23,02"
89548;"LUVA DE CORRER, PVC, SERIE R, ÁGUA PLUVIAL, DN 75 MM, JUNTA ELÁSTICA, FORNECIDO E INSTALADO EM RAMAL DE ENCAMINHAMENTO. AF_06/2022";UN;"23,93"
89549;"REDUÇÃO EXCÊNTRICA, PVC, SERIE R, ÁGUA PLUVIAL, DN 75 X 50 MM, JUNTA ELÁSTICA, FORNECIDO E INSTALADO EM RAMAL DE ENCAMINHAMENTO. AF_06/2022";UN;"19,88"
89550;"TÊ DE INSPEÇÃO, PVC, SERIE R, ÁGUA PLUVIAL, DN 75 MM, JUNTA ELÁSTICA, FORNECIDO E INSTALADO EM RAMAL DE ENCAMINHAMENTO. AF_06/2022";UN;"41,67"
89551;"LUVA SOLDÁVEL E COM ROSCA, PVC, SOLDÁVEL, DN 32MM X 1 , INSTALADO EM PRUMADA DE ÁGUA - FORNECIMENTO E INSTALAÇÃO. AF_06/2022";UN;"9,63"
89552;"UNIÃO, PVC, SOLDÁVEL, DN 32MM, INSTALADO EM PRUMADA DE ÁGUA - FORNECIMENTO E INSTALAÇÃO. AF_06/2022";UN;"20,50"
89553;"ADAPTADOR CURTO COM BOLSA E ROSCA PARA REGISTRO, PVC, SOLDÁVEL, DN 32MM X 1 , INSTALADO EM PRUMADA DE ÁGUA - FORNECIMENTO E INSTALAÇÃO. AF_06/2022";UN;"6,49"
89554;"LUVA SIMPLES, PVC, SERIE R, ÁGUA PLUVIAL, DN 100 MM, JUNTA ELÁSTICA, FORNECIDO E INSTALADO EM RAMAL DE ENCAMINHAMENTO. AF_06/2022";UN;"29,32"
89555;"CURVA DE TRANSPOSIÇÃO, PVC, SOLDÁVEL, DN 32MM, INSTALADO EM PRUMADA DE ÁGUA   FORNECIMENTO E INSTALAÇÃO. AF_06/2022";UN;"24,02"
89556;"LUVA DE CORRER, PVC, SERIE R, ÁGUA PLUVIAL, DN 100 MM, JUNTA ELÁSTICA, FORNECIDO E INSTALADO EM RAMAL DE ENCAMINHAMENTO. AF_06/2022";UN;"41,13"
89557;"REDUÇÃO EXCÊNTRICA, PVC, SERIE R, ÁGUA PLUVIAL, DN 100 X 75 MM, JUNTA ELÁSTICA, FORNECIDO E INSTALADO EM RAMAL DE ENCAMINHAMENTO. AF_06/2022";UN;"32,81"
89558;"LUVA, PVC, SOLDÁVEL, DN 40MM, INSTALADO EM PRUMADA DE ÁGUA - FORNECIMENTO E INSTALAÇÃO. AF_06/2022";UN;"10,95"
89559;"TÊ DE INSPEÇÃO, PVC, SERIE R, ÁGUA PLUVIAL, DN 100 MM, JUNTA ELÁSTICA, FORNECIDO E INSTALADO EM RAMAL DE ENCAMINHAMENTO. AF_06/2022";UN;"67,36"
89560;"LUVA DE CORRER, PVC, SOLDÁVEL, DN 40MM, INSTALADO EM PRUMADA DE ÁGUA   FORNECIMENTO E INSTALAÇÃO. AF_06/2022";UN;"38,76"
89561;"JUNÇÃO SIMPLES, PVC, SERIE R, ÁGUA PLUVIAL, DN 40 MM, JUNTA SOLDÁVEL, FORNECIDO E INSTALADO EM RAMAL DE ENCAMINHAMENTO. AF_06/2022";UN;"15,23"
89562;"LUVA DE REDUÇÃO, PVC, SOLDÁVEL, DN 40MM X 32MM, INSTALADO EM PRUMADA DE ÁGUA - FORNECIMENTO E INSTALAÇÃO. AF_06/2022";UN;"11,61"
89563;"JUNÇÃO SIMPLES, PVC, SERIE R, ÁGUA PLUVIAL, DN 50 MM, JUNTA ELÁSTICA, FORNECIDO E INSTALADO EM RAMAL DE ENCAMINHAMENTO. AF_06/2022";UN;"35,75"
89564;"LUVA COM ROSCA, PVC, SOLDÁVEL, DN 40MM X 1.1/4 , INSTALADO EM PRUMADA DE ÁGUA - FORNECIMENTO E INSTALAÇÃO. AF_06/2022";UN;"17,42"
89565;"JUNÇÃO SIMPLES, PVC, SERIE R, ÁGUA PLUVIAL, DN 75 X 75 MM, JUNTA ELÁSTICA, FORNECIDO E INSTALADO EM RAMAL DE ENCAMINHAMENTO. AF_06/2022";UN;"57,16"
89566;"TÊ, PVC, SERIE R, ÁGUA PLUVIAL, DN 75 MM, JUNTA ELÁSTICA, FORNECIDO E INSTALADO EM RAMAL DE ENCAMINHAMENTO. AF_06/2022";UN;"48,84"
89567;"JUNÇÃO SIMPLES, PVC, SERIE R, ÁGUA PLUVIAL, DN 100 X 100 MM, JUNTA ELÁSTICA, FORNECIDO E INSTALADO EM RAMAL DE ENCAMINHAMENTO. AF_06/2022";UN;"81,79"
89568;"UNIÃO, PVC, SOLDÁVEL, DN 40MM, INSTALADO EM PRUMADA DE ÁGUA - FORNECIMENTO E INSTALAÇÃO. AF_06/2022";UN;"35,94"
89569;"JUNÇÃO SIMPLES, PVC, SERIE R, ÁGUA PLUVIAL, DN 100 X 75 MM, JUNTA ELÁSTICA, FORNECIDO E INSTALADO EM RAMAL DE ENCAMINHAMENTO. AF_06/2022";UN;"94,60"
89570;"ADAPTADOR CURTO COM BOLSA E ROSCA PARA REGISTRO, PVC, SOLDÁVEL, DN 40MM X 1.1/2 , INSTALADO EM PRUMADA DE ÁGUA - FORNECIMENTO E INSTALAÇÃO. AF_06/2022";UN;"12,82"
89571;"TÊ, PVC, SERIE R, ÁGUA PLUVIAL, DN 100 X 100 MM, JUNTA ELÁSTICA, FORNECIDO E INSTALADO EM RAMAL DE ENCAMINHAMENTO. AF_06/2022";UN;"71,32"
89572;"ADAPTADOR CURTO COM BOLSA E ROSCA PARA REGISTRO, PVC, SOLDÁVEL, DN 40MM X 1.1/4 , INSTALADO EM PRUMADA DE ÁGUA - FORNECIMENTO E INSTALAÇÃO. AF_06/2022";UN;"9,77"
89573;"TÊ, PVC, SERIE R, ÁGUA PLUVIAL, DN 100 X 75 MM, JUNTA ELÁSTICA, FORNECIDO E INSTALADO EM RAMAL DE ENCAMINHAMENTO. AF_06/2022";UN;"77,64"
89574;"JUNÇÃO DUPLA, PVC, SERIE R, ÁGUA PLUVIAL, DN 100 X 100 X 100 MM, JUNTA ELÁSTICA, FORNECIDO E INSTALADO EM RAMAL DE ENCAMINHAMENTO. AF_06/2022";UN;"156,07"
89575;"LUVA, PVC, SOLDÁVEL, DN 50MM, INSTALADO EM PRUMADA DE ÁGUA - FORNECIMENTO E INSTALAÇÃO. AF_06/2022";UN;"12,95"
89577;"LUVA DE CORRER, PVC, SOLDÁVEL, DN 50MM, INSTALADO EM PRUMADA DE ÁGUA - FORNECIMENTO E INSTALAÇÃO. AF_06/2022";UN;"40,92"
89579;"LUVA DE REDUÇÃO, PVC, SOLDÁVEL, DN 50MM X 25MM, INSTALADO EM PRUMADA DE ÁGUA   FORNECIMENTO E INSTALAÇÃO. AF_06/2022";UN;"13,09"
89581;"JOELHO 90 GRAUS, PVC, SERIE R, ÁGUA PLUVIAL, DN 75 MM, JUNTA ELÁSTICA, FORNECIDO E INSTALADO EM CONDUTORES VERTICAIS DE ÁGUAS PLUVIAIS. AF_06/2022";UN;"35,60"
89582;"JOELHO 45 GRAUS, PVC, SERIE R, ÁGUA PLUVIAL, DN 75 MM, JUNTA ELÁSTICA, FORNECIDO E INSTALADO EM CONDUTORES VERTICAIS DE ÁGUAS PLUVIAIS. AF_06/2022";UN;"36,06"
89583;"CURVA 87 GRAUS E 30 MINUTOS, PVC, SERIE R, ÁGUA PLUVIAL, DN 75 MM, JUNTA ELÁSTICA, FORNECIDO E INSTALADO EM CONDUTORES VERTICAIS DE ÁGUAS PLUVIAIS. AF_06/2022";UN;"44,53"
89584;"JOELHO 90 GRAUS, PVC, SERIE R, ÁGUA PLUVIAL, DN 100 MM, JUNTA ELÁSTICA, FORNECIDO E INSTALADO EM CONDUTORES VERTICAIS DE ÁGUAS PLUVIAIS. AF_06/2022";UN;"47,11"
89585;"JOELHO 45 GRAUS, PVC, SERIE R, ÁGUA PLUVIAL, DN 100 MM, JUNTA ELÁSTICA, FORNECIDO E INSTALADO EM CONDUTORES VERTICAIS DE ÁGUAS PLUVIAIS. AF_06/2022";UN;"48,14"
89587;"CURVA 87 GRAUS E 30 MINUTOS, PVC, SERIE R, ÁGUA PLUVIAL, DN 100 MM, JUNTA ELÁSTICA, FORNECIDO E INSTALADO EM CONDUTORES VERTICAIS DE ÁGUAS PLUVIAIS. AF_06/2022";UN;"52,57"
89590;"JOELHO 90 GRAUS, PVC, SERIE R, ÁGUA PLUVIAL, DN 150 MM, JUNTA ELÁSTICA, FORNECIDO E INSTALADO EM CONDUTORES VERTICAIS DE ÁGUAS PLUVIAIS. AF_06/2022";UN;"138,56"
89591;"JOELHO 45 GRAUS, PVC, SERIE R, ÁGUA PLUVIAL, DN 150 MM, JUNTA ELÁSTICA, FORNECIDO E INSTALADO EM CONDUTORES VERTICAIS DE ÁGUAS PLUVIAIS. AF_06/2022";UN;"135,40"
89592;"CURVA 87 GRAUS E 30 MINUTOS, PVC, SERIE R, ÁGUA PLUVIAL, DN 150 MM, JUNTA ELÁSTICA, FORNECIDO E INSTALADO EM CONDUTORES VERTICAIS DE ÁGUAS PLUVIAIS. AF_06/2022";UN;"163,14"
89593;"LUVA COM ROSCA, PVC, SOLDÁVEL, DN 50MM X 1.1/2 , INSTALADO EM PRUMADA DE ÁGUA - FORNECIMENTO E INSTALAÇÃO. AF_06/2022";UN;"27,68"
89594;"UNIÃO, PVC, SOLDÁVEL, DN 50MM, INSTALADO EM PRUMADA DE ÁGUA - FORNECIMENTO E INSTALAÇÃO. AF_06/2022";UN;"39,85"
89595;"ADAPTADOR CURTO COM BOLSA E ROSCA PARA REGISTRO, PVC, SOLDÁVEL, DN 50MM X 1.1/4 , INSTALADO EM PRUMADA DE ÁGUA - FORNECIMENTO E INSTALAÇÃO. AF_06/2022";UN;"16,15"
89596;"ADAPTADOR CURTO COM BOLSA E ROSCA PARA REGISTRO, PVC, SOLDÁVEL, DN 50MM X 1.1/2 , INSTALADO EM PRUMADA DE ÁGUA - FORNECIMENTO E INSTALAÇÃO. AF_06/2022";UN;"11,72"
89597;"LUVA, PVC, SOLDÁVEL, DN 60MM, INSTALADO EM PRUMADA DE ÁGUA - FORNECIMENTO E INSTALAÇÃO. AF_06/2022";UN;"25,23"
89598;"LUVA DE CORRER, PVC, SOLDÁVEL, DN 60MM, INSTALADO EM PRUMADA DE ÁGUA   FORNECIMENTO E INSTALAÇÃO. AF_06/2022";UN;"55,16"
89599;"LUVA SIMPLES, PVC, SERIE R, ÁGUA PLUVIAL, DN 75 MM, JUNTA ELÁSTICA, FORNECIDO E INSTALADO EM CONDUTORES VERTICAIS DE ÁGUAS PLUVIAIS. AF_06/2022";UN;"26,18"
89600;"LUVA DE CORRER, PVC, SERIE R, ÁGUA PLUVIAL, DN 75 MM, JUNTA ELÁSTICA, FORNECIDO E INSTALADO EM CONDUTORES VERTICAIS DE ÁGUAS PLUVIAIS. AF_06/2022";UN;"27,08"
89605;"LUVA DE REDUÇÃO, PVC, SOLDÁVEL, DN 60MM X 50MM, INSTALADO EM PRUMADA DE ÁGUA - FORNECIMENTO E INSTALAÇÃO. AF_06/2022";UN;"22,97"
89609;"UNIÃO, PVC, SOLDÁVEL, DN 60MM, INSTALADO EM PRUMADA DE ÁGUA - FORNECIMENTO E INSTALAÇÃO. AF_06/2022";UN;"92,89"
89610;"ADAPTADOR CURTO COM BOLSA E ROSCA PARA REGISTRO, PVC, SOLDÁVEL, DN 60MM X 2 , INSTALADO EM PRUMADA DE ÁGUA - FORNECIMENTO E INSTALAÇÃO. AF_06/2022";UN;"21,75"
89611;"LUVA, PVC, SOLDÁVEL, DN 75MM, INSTALADO EM PRUMADA DE ÁGUA - FORNECIMENTO E INSTALAÇÃO. AF_06/2022";UN;"35,60"
89612;"UNIÃO, PVC, SOLDÁVEL, DN 75MM, INSTALADO EM PRUMADA DE ÁGUA - FORNECIMENTO E INSTALAÇÃO. AF_06/2022";UN;"182,25"
89613;"ADAPTADOR CURTO COM BOLSA E ROSCA PARA REGISTRO, PVC, SOLDÁVEL, DN 75MM X 2.1/2, INSTALADO EM PRUMADA DE ÁGUA - FORNECIMENTO E INSTALAÇÃO. AF_12/2014";UN;"33,85"
89614;"LUVA, PVC, SOLDÁVEL, DN 85MM, INSTALADO EM PRUMADA DE ÁGUA - FORNECIMENTO E INSTALAÇÃO. AF_06/2022";UN;"66,05"
89615;"UNIÃO, PVC, SOLDÁVEL, DN 85MM, INSTALADO EM PRUMADA DE ÁGUA - FORNECIMENTO E INSTALAÇÃO. AF_06/2022";UN;"215,17"
89616;"ADAPTADOR CURTO COM BOLSA E ROSCA PARA REGISTRO, PVC, SOLDÁVEL, DN 85MM X 3 , INSTALADO EM PRUMADA DE ÁGUA - FORNECIMENTO E INSTALAÇÃO. AF_06/2022";UN;"45,17"
89617;"TE, PVC, SOLDÁVEL, DN 25MM, INSTALADO EM PRUMADA DE ÁGUA - FORNECIMENTO E INSTALAÇÃO. AF_06/2022";UN;"8,66"
89620;"TE, PVC, SOLDÁVEL, DN 32MM, INSTALADO EM PRUMADA DE ÁGUA - FORNECIMENTO E INSTALAÇÃO. AF_06/2022";UN;"13,49"
89622;"TÊ DE REDUÇÃO, PVC, SOLDÁVEL, DN 32MM X 25MM, INSTALADO EM PRUMADA DE ÁGUA - FORNECIMENTO E INSTALAÇÃO. AF_06/2022";UN;"15,93"
89623;"TE, PVC, SOLDÁVEL, DN 40MM, INSTALADO EM PRUMADA DE ÁGUA - FORNECIMENTO E INSTALAÇÃO. AF_06/2022";UN;"21,85"
89624;"TÊ DE REDUÇÃO, PVC, SOLDÁVEL, DN 40MM X 32MM, INSTALADO EM PRUMADA DE ÁGUA - FORNECIMENTO E INSTALAÇÃO. AF_06/2022";UN;"20,20"
89625;"TE, PVC, SOLDÁVEL, DN 50MM, INSTALADO EM PRUMADA DE ÁGUA - FORNECIMENTO E INSTALAÇÃO. AF_06/2022";UN;"25,54"
89626;"TÊ DE REDUÇÃO, PVC, SOLDÁVEL, DN 50MM X 40MM, INSTALADO EM PRUMADA DE ÁGUA - FORNECIMENTO E INSTALAÇÃO. AF_06/2022";UN;"33,70"
89627;"TÊ DE REDUÇÃO, PVC, SOLDÁVEL, DN 50MM X 25MM, INSTALADO EM PRUMADA DE ÁGUA - FORNECIMENTO E INSTALAÇÃO. AF_06/2022";UN;"22,59"
89628;"TE, PVC, SOLDÁVEL, DN 60MM, INSTALADO EM PRUMADA DE ÁGUA - FORNECIMENTO E INSTALAÇÃO. AF_06/2022";UN;"53,45"
89629;"TE, PVC, SOLDÁVEL, DN 75MM, INSTALADO EM PRUMADA DE ÁGUA - FORNECIMENTO E INSTALAÇÃO. AF_06/2022";UN;"89,60"
89630;"TE DE REDUÇÃO, PVC, SOLDÁVEL, DN 75MM X 50MM, INSTALADO EM PRUMADA DE ÁGUA - FORNECIMENTO E INSTALAÇÃO. AF_06/2022";UN;"68,05"
89631;"TE, PVC, SOLDÁVEL, DN 85MM, INSTALADO EM PRUMADA DE ÁGUA - FORNECIMENTO E INSTALAÇÃO. AF_06/2022";UN;"117,47"
89632;"TE DE REDUÇÃO, PVC, SOLDÁVEL, DN 85MM X 60MM, INSTALADO EM PRUMADA DE ÁGUA - FORNECIMENTO E INSTALAÇÃO. AF_06/2022";UN;"136,19"
89637;"JOELHO 90 GRAUS, CPVC, SOLDÁVEL, DN 15MM, INSTALADO EM RAMAL OU SUB-RAMAL DE ÁGUA - FORNECIMENTO E INSTALAÇÃO. AF_06/2022";UN;"11,95"
89638;"JOELHO 45 GRAUS, CPVC, SOLDÁVEL, DN 15MM, INSTALADO EM RAMAL OU SUB-RAMAL DE ÁGUA - FORNECIMENTO E INSTALAÇÃO. AF_06/2022";UN;"12,86"
89639;"CURVA 90 GRAUS, CPVC, SOLDÁVEL, DN 15MM, INSTALADO EM RAMAL OU SUB-RAMAL DE ÁGUA - FORNECIMENTO E INSTALAÇÃO. AF_06/2022";UN;"13,51"
89640;"JOELHO DE TRANSIÇÃO, 90 GRAUS, CPVC, SOLDÁVEL, DN 15MM X 1/2, INSTALADO EM RAMAL OU SUB-RAMAL DE ÁGUA - FORNECIMENTO E INSTALAÇÃO. AF_06/2022";UN;"20,42"
89641;"JOELHO 90 GRAUS, CPVC, SOLDÁVEL, DN 22MM, INSTALADO EM RAMAL OU SUB-RAMAL DE ÁGUA - FORNECIMENTO E INSTALAÇÃO. AF_06/2022";UN;"15,45"
89642;"JOELHO 45 GRAUS, CPVC, SOLDÁVEL, DN 22MM, INSTALADO EM RAMAL OU SUB-RAMAL DE ÁGUA - FORNECIMENTO E INSTALAÇÃO. AF_06/2022";UN;"17,05"
89643;"CURVA 90 GRAUS, CPVC, SOLDÁVEL, DN 22MM, INSTALADO EM RAMAL OU SUB-RAMAL DE ÁGUA - FORNECIMENTO E INSTALAÇÃO. AF_06/2022";UN;"18,32"
89644;"JOELHO DE TRANSIÇÃO, 90 GRAUS, CPVC, SOLDÁVEL, DN 22MM X 1/2, INSTALADO EM RAMAL OU SUB-RAMAL DE ÁGUA - FORNECIMENTO E INSTALAÇÃO. AF_06/2022";UN;"24,80"
89645;"JOELHO DE TRANSIÇÃO, 90 GRAUS, CPVC, SOLDÁVEL, DN 22MM X 3/4, INSTALADO EM RAMAL OU SUB-RAMAL DE ÁGUA - FORNECIMENTO E INSTALAÇÃO. AF_06/2022";UN;"34,18"
89646;"JOELHO 90 GRAUS, CPVC, SOLDÁVEL, DN 28MM, INSTALADO EM RAMAL OU SUB-RAMAL DE ÁGUA - FORNECIMENTO E INSTALAÇÃO. AF_06/2022";UN;"22,75"
89647;"JOELHO 45 GRAUS, CPVC, SOLDÁVEL, DN 28MM, INSTALADO EM RAMAL OU SUB-RAMAL DE ÁGUA   FORNECIMENTO E INSTALAÇÃO. AF_06/2022";UN;"22,09"
89648;"CURVA 90 GRAUS, CPVC, SOLDÁVEL, DN 28MM, INSTALADO EM RAMAL OU SUB-RAMAL DE ÁGUA   FORNECIMENTO E INSTALAÇÃO. AF_06/2022";UN;"27,07"
89649;"JOELHO 90 GRAUS, CPVC, SOLDÁVEL, DN 35MM, INSTALADO EM RAMAL OU SUB-RAMAL DE ÁGUA   FORNECIMENTO E INSTALAÇÃO. AF_06/2022";UN;"32,88"
89650;"JOELHO 45 GRAUS, CPVC, SOLDÁVEL, DN 35MM, INSTALADO EM RAMAL OU SUB-RAMAL DE ÁGUA   FORNECIMENTO E INSTALAÇÃO. AF_06/2022";UN;"31,25"
89651;"LUVA, CPVC, SOLDÁVEL, DN 15MM, INSTALADO EM RAMAL OU SUB-RAMAL DE ÁGUA - FORNECIMENTO E INSTALAÇÃO. AF_06/2022";UN;"8,11"
89652;"LUVA DE CORRER, CPVC, SOLDÁVEL, DN 15MM, INSTALADO EM RAMAL OU SUB-RAMAL DE ÁGUA   FORNECIMENTO E INSTALAÇÃO. AF_06/2022";UN;"13,18"
89653;"LUVA DE TRANSIÇÃO, CPVC, SOLDÁVEL, DN15MM X 1/2, INSTALADO EM RAMAL OU SUB-RAMAL DE ÁGUA - FORNECIMENTO E INSTALAÇÃO. AF_06/2022";UN;"18,33"
89654;"UNIÃO, CPVC, SOLDÁVEL, DN15MM, INSTALADO EM RAMAL OU SUB-RAMAL DE ÁGUA   FORNECIMENTO E INSTALAÇÃO. AF_06/2022";UN;"21,08"
89655;"CONECTOR, CPVC, SOLDÁVEL, DN 15MM X 1/2 , INSTALADO EM RAMAL OU SUB-RAMAL DE ÁGUA   FORNECIMENTO E INSTALAÇÃO. AF_06/2022";UN;"24,93"
